cell,CytoTRACE2_Score,CytoTRACE2_Potency,scevan_group,response,cell_type
BD_immune07_669463,0.257754900404922,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_788062,0.563414616507716,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_370093,0.197697056385678,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_797588,0.411212294316566,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_210242,0.527890378303815,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_93171,0.463598785144709,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_59127,0.479647176240932,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_237463,0.415213011663715,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_286415,0.345419784771694,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_62315,0.523323094772073,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_740989,0.416508598378342,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_679086,0.4331014133564,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_454963,0.44084605212016,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_681729,0.304350634552755,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_699496,0.552149845432564,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_169981,0.600602346294924,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_348852,0.433177489963407,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_706029,0.523833274933477,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_797722,0.50681774901264,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_156039,0.151840384825543,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_1645,0.162177393129141,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_391840,0.386060624460614,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_837828,0.163267300684711,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_124216,0.482118587339569,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_55993,0.493683905359802,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_257360,0.30503917417983,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_432653,0.146810758296812,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_238111,0.517109123058371,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_312048,0.206915789010095,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_47851,0.256683024862194,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_301139,0.630263091887467,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_350751,0.316427974757165,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_392183,0.306828690659962,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_645004,0.328486387792885,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_788187,0.526708507378579,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_639841,0.452841338096888,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_653627,0.468411805137169,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_475523,0.295783705756677,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_209066,0.515911886267273,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_797633,0.527434147157603,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_526761,0.402404614789159,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_15645,0.405876344702137,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_658255,0.409255034062468,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_169288,0.459139893867525,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_219173,0.474485190022243,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_23833,0.547510077862275,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_708109,0.421076177508766,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_9431,0.428588821329405,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_415633,0.529755051281339,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_7913,0.390417569818304,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_814886,0.37770605388544,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_253305,0.532069386596533,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_435691,0.432330018934923,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_791637,0.433194262152843,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_666619,0.307143448525586,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_565546,0.410316413257141,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_658684,0.377349272204477,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_835249,0.451855060535758,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_67840,0.495981818557545,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_387801,0.456813641880668,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_807547,0.191756893770209,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_231618,0.24939423341927,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_551205,0.548545663026733,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_496262,0.21101433722584,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_347142,0.464088615225038,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_107181,0.580785168454789,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_662217,0.421054039753562,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_759534,0.456465951415211,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_36823,0.448463227718645,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_477313,0.405152441867903,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_599804,0.382271712194289,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_312002,0.506036686081627,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_436230,0.407607824497234,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_22767,0.472591740190346,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_775139,0.135161754094376,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_612583,0.408925795087006,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_506635,0.359310542154194,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_727747,0.413519158922141,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_467108,0.620953725534028,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_457622,0.439228048866809,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_113198,0.191187652489733,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_677033,0.447494276163058,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_393664,0.201515155950524,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_422769,0.44718368079718,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_130401,0.384569385829299,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_220095,0.465379716377958,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_545263,0.527564741658425,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_491047,0.232271083592946,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_28116,0.201540467826783,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_715658,0.447625963026677,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_297377,0.16010649040301,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_714788,0.547834590820967,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_523295,0.496043332440562,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_336147,0.608443949007461,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_36530,0.46159382300624,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_16131,0.435565435262194,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_624258,0.45392533428587,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_135131,0.150207691633498,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_113731,0.419805873248958,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_759989,0.275718229670047,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_587867,0.430924078412206,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_279631,0.269881868895298,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_44142,0.218983212788858,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_50354,0.305526812111904,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_351118,0.39960467072045,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_810522,0.539037813510556,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_542239,0.284184268514032,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_436732,0.248324600786312,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_184273,0.378572922009742,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_548962,0.399502596562392,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_144246,0.460885035560101,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_418510,0.4053954824364,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_865115,0.495140527919877,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_558409,0.157858267350512,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_424676,0.25827856119538,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_74782,0.15501452723306,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_359151,0.202595399717609,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_518647,0.254846808161075,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_274815,0.2747412505207,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_435894,0.430366625279208,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_378544,0.408007653453415,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_530478,0.473034814887527,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_19316,0.421756502992292,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_403414,0.38727773211455,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_125307,0.199784902191987,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_558179,0.489174401537057,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_9391,0.113559139470352,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_640885,0.590400376463341,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_352064,0.157812876122359,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_849388,0.294468236337927,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_686627,0.438870588966964,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_847114,0.475544795292487,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_214970,0.181725898335879,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_767424,0.536995326142261,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_868721,0.607924570819321,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_762436,0.525005462095032,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_111016,0.521560099302504,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_240107,0.359066395819509,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_734721,0.147369276388601,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_749598,0.301003208111396,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_9257,0.15875084271983,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_437116,0.489703117254322,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_357506,0.497293773269498,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_122028,0.36666465347807,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_654295,0.22772483548571,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_504037,0.41588809679775,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_50027,0.223635893210908,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_418661,0.407017847406649,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_334538,0.545666394899204,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_757173,0.628083042771913,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_840341,0.522088477386045,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_148653,0.374935660858778,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_462336,0.460785479189183,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_295990,0.127883211652619,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_842760,0.598294947367578,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_634541,0.350388496441279,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_117470,0.413743289026673,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_335772,0.140055979553711,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_21955,0.5237975074937,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_672912,0.474471236389113,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_283836,0.297989312089436,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_825423,0.455017344788179,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_368996,0.389752423547397,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_235516,0.465311288085607,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_69002,0.210969290558695,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_594606,0.304588242331478,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_210023,0.404711755905591,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_406834,0.405353720277957,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_322340,0.146005109990982,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_514859,0.13025567977059,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_780646,0.575200134447704,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_12844,0.15371962272187,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_632392,0.46053324494379,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_90289,0.430670568118804,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_674636,0.152310838711549,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_667104,0.39307061338762,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_743265,0.521935534437716,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_205604,0.201639776107192,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_6415,0.380196172137827,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_498922,0.464425009981085,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_558733,0.474476124609038,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_644294,0.47340286408797,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_286089,0.334673573799606,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_147678,0.51462855019231,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_789849,0.548342870932939,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_860912,0.468305887496909,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_79486,0.542227610694663,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_206577,0.419349071432957,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_691688,0.350614877715589,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_276396,0.528087891822083,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_814134,0.426460709077089,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_637165,0.544527293015458,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_512197,0.38654320770358,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_33775,0.455268216435526,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_221921,0.385804738784743,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_390308,0.525045589473766,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_204556,0.225379907538362,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_558041,0.234381685442906,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_311032,0.394385559732726,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial_basal
BD_immune07_729696,0.407189340325266,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_4911,0.37250526694004,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_167675,0.337415782120122,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_327340,0.539909358334753,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_49657,0.254613753373825,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_65771,0.29190943470066,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_741694,0.46981090987465,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_350885,0.232985315095704,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_808556,0.604054247633085,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_87479,0.432289220196257,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_59644,0.190483223666784,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_219885,0.472793202025457,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_290505,0.124159313767335,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_842913,0.471404336317909,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_192928,0.538583665293913,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_735828,0.473286078291492,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_419381,0.26395211417906,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_780019,0.484284916480429,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_333018,0.471409445035024,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_695141,0.376379539018628,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_560229,0.514759546105971,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_66334,0.226419456024045,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_572662,0.400971712522479,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_683567,0.0800005648913377,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_278181,0.597118410110514,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_602859,0.513692805363153,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_699187,0.369107498012075,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_496229,0.160749125521039,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_394915,0.550969990903895,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_353938,0.134368736096764,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_239261,0.482065991481458,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_272239,0.40433010094913,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_268938,0.442553612800776,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_571301,0.478709189880234,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_64574,0.374355221153617,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_522583,0.407458887332139,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_761288,0.558834310929466,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_831378,0.431873825756032,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_643890,0.478812576471708,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_298103,0.49159270959908,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_768546,0.256434635828939,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_719282,0.398780526920924,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_582536,0.221044921958146,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_286463,0.213023337261692,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_281560,0.277958546119771,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_880472,0.42297752590947,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_359939,0.149831463790771,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_614411,0.238847727840316,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_265006,0.39261423384211,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_381827,0.522174627808151,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_469202,0.463094311513557,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_470492,0.446404530754835,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_584234,0.414966675274221,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_796603,0.412252244278361,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_584845,0.430519823139445,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_97078,0.406211250215009,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_340219,0.146167735421146,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_390771,0.521317847318015,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_242675,0.439300078356349,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_417196,0.421017225833592,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_768058,0.530509363259869,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_777874,0.132136412122178,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_132321,0.427384510007949,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
